ID_Estudiante,Alumno,Semana,Fecha Inicio,Fecha Fin,Comunicación,Matemática,Ciencia y Tecnología,Personal Social,Educación Religiosa,Educación Física,Arte,Inglés,Promedio,Clases Asistidas,Clases Totales,Asistencia (%),Progreso Académico (%),Desempeño academico
EST017,Juan Carlos Morales Miranda,32,11/3/2025,11/7/2025,17,17,16,17,16,20,17,16,17.0,5,5,100,72.5,Bajo
EST018,Laura Valentina Paredes Silva,32,11/3/2025,11/7/2025,19,20,16,20,17,19,17,16,18.0,5,5,100,83.75,Alto
EST019,Luciana Andrea Vásquez Romero,32,11/3/2025,11/7/2025,16,17,17,16,17,16,17,20,17.0,5,5,100,68.75,Bajo
EST020,Luis Alberto García Pérez,32,11/3/2025,11/7/2025,17,17,16,17,17,20,17,16,17.1,5,5,100,70,Alto
EST021,Magdalena Alejandra Torres Mendoza,32,11/3/2025,11/7/2025,18,17,18,16,16,16,16,17,16.8,5,5,100,72.5,Bajo
EST022,María Fernanda Gutiérrez Rojas,32,11/3/2025,11/7/2025,16,18,16,20,16,17,17,17,17.1,5,5,100,78.75,Bajo
EST023,Naomi Emilia Cervantes Herrera,32,11/3/2025,11/7/2025,16,16,17,16,19,17,18,16,16.9,5,5,100,74.4,Alto
EST024,Natalia Eugenia Chávez Herrera,32,11/3/2025,11/7/2025,17,16,17,16,16,18,17,17,16.8,5,5,100,71.9,Bajo
EST025,Pablo Daniel Cabrera Luna,32,11/3/2025,11/7/2025,16,17,17,19,16,16,16,16,16.6,5,5,100,73.75,Bajo
EST026,Paula Renata Gómez Silva,32,11/3/2025,11/7/2025,18,17,19,16,17,17,20,19,17.9,5,5,100,86.25,Alto
EST027,Renata Alejandra Olivos Díaz,32,11/3/2025,11/7/2025,17,17,18,19,16,17,19,17,17.5,5,5,100,75,Bajo
EST028,Ricardo José Navarro Campos,32,11/3/2025,11/7/2025,19,16,19,17,17,16,17,19,17.5,5,5,100,78.75,Bajo
EST029,Sofía Camila Gutiérrez Salazar,32,11/3/2025,11/7/2025,16,17,17,17,17,17,17,17,16.9,5,5,100,68.1,Bajo
EST030,Sonia Valentina Quispe López,32,11/3/2025,11/7/2025,17,19,17,17,20,17,19,19,18.1,5,5,100,86.9,Alto
EST031,Valeria Alejandra Paredes Flores,32,11/3/2025,11/7/2025,18,19,18,17,17,19,17,17,17.8,5,5,100,80,Alto
EST001,Adriana Beatriz León Vargas,33,11/10/2025,11/14/2025,16,18,17,17,19,18,17,17,17.4,5,5,100,76.9,Alto
EST002,Ariana Michelle León Cordero,33,11/10/2025,11/14/2025,16,17,17,16,17,16,17,17,16.6,5,5,100,69.4,Bajo
EST003,Andrés Felipe Guerrero Soto,33,11/10/2025,11/14/2025,17,17,17,17,19,16,16,16,16.9,5,5,100,65.6,Alto
EST004,Camila Estefanía Salazar Vega,33,11/10/2025,11/14/2025,17,16,17,17,17,16,17,18,16.9,5,5,100,71.9,Bajo
EST005,Carlos Andrés Herrera Medina,33,11/10/2025,11/14/2025,17,19,17,17,17,16,16,20,17.4,5,5,100,75.6,Alto
EST006,Carmen Rosa Méndez Fuentes,33,11/10/2025,11/14/2025,17,17,16,18,17,17,17,17,17.0,5,5,100,61.25,Bajo
EST007,Dafne Isabel Castro Díaz,33,11/10/2025,11/14/2025,17,16,17,16,16,19,17,16,16.8,5,5,100,70.6,Bajo
EST008,Daniela Estefanía Vásquez Ruiz,33,11/10/2025,11/14/2025,16,18,16,17,17,17,20,17,17.3,5,5,100,76.25,Bajo
EST009,Diana Sofia Campos Díaz,33,11/10/2025,11/14/2025,19,17,19,16,16,16,16,17,17.0,5,5,100,78.1,Bajo
EST010,Eduardo Enrique Prado Jiménez,33,11/10/2025,11/14/2025,17,17,17,17,17,17,17,17,17.0,5,5,100,65,Bajo
EST011,Felipe Augusto Espinoza Torres,33,11/10/2025,11/14/2025,16,17,16,16,16,17,20,16,16.8,5,5,100,76.9,Alto
EST012,Gabriela Isabel Ríos Medina,33,11/10/2025,11/14/2025,20,17,17,20,17,20,16,19,18.3,5,5,100,83.75,Alto
EST013,Gisela Emilia Contreras Mendizábal,33,11/10/2025,11/14/2025,20,17,16,19,20,16,17,17,17.8,5,5,100,78.75,Alto
EST014,Hugo Francisco Mendoza Rojas,33,11/10/2025,11/14/2025,17,17,17,16,17,17,16,20,17.1,5,5,100,73.1,Bajo
EST015,Jorge Eduardo Salazar Peña,33,11/10/2025,11/14/2025,17,18,20,19,17,19,17,20,18.4,5,5,100,81.9,Alto
EST016,José Antonio Díaz Romero,33,11/10/2025,11/14/2025,17,17,17,17,17,16,20,17,17.3,5,5,100,71.25,Bajo
EST017,Juan Carlos Morales Miranda,33,11/10/2025,11/14/2025,17,17,20,20,17,16,16,17,17.5,5,5,100,73.1,Alto
EST018,Laura Valentina Paredes Silva,33,11/10/2025,11/14/2025,17,19,16,17,18,17,17,17,17.3,5,5,100,71.9,Bajo
EST019,Luciana Andrea Vásquez Romero,33,11/10/2025,11/14/2025,17,17,17,20,20,20,16,18,18.1,5,5,100,82.5,Alto
EST020,Luis Alberto García Pérez,33,11/10/2025,11/14/2025,17,17,20,16,16,16,17,19,17.3,5,5,100,71.9,Alto
EST021,Magdalena Alejandra Torres Mendoza,33,11/10/2025,11/14/2025,16,18,17,19,17,16,17,17,17.1,5,5,100,71.9,Alto
EST022,María Fernanda Gutiérrez Rojas,33,11/10/2025,11/14/2025,17,17,18,16,20,17,17,16,17.3,4,5,80,77.5,Alto
EST023,Naomi Emilia Cervantes Herrera,33,11/10/2025,11/14/2025,18,18,20,16,18,16,17,17,17.5,5,5,100,79.4,Alto
EST024,Natalia Eugenia Chávez Herrera,33,11/10/2025,11/14/2025,16,17,16,18,17,17,17,16,16.8,5,5,100,70.6,Medio
EST025,Pablo Daniel Cabrera Luna,33,11/10/2025,11/14/2025,17,17,16,17,16,20,17,17,17.1,5,5,100,76.9,Alto
EST026,Paula Renata Gómez Silva,33,11/10/2025,11/14/2025,18,17,16,18,16,16,18,16,16.9,5,5,100,76.25,Bajo
EST027,Renata Alejandra Olivos Díaz,33,11/10/2025,11/14/2025,17,18,16,16,16,17,16,17,16.6,5,5,100,71.25,Bajo
EST028,Ricardo José Navarro Campos,33,11/10/2025,11/14/2025,18,18,19,17,16,16,16,20,17.5,5,5,100,79.4,Medio
EST029,Sofía Camila Gutiérrez Salazar,33,11/10/2025,11/14/2025,18,18,20,17,18,17,19,17,18.0,5,5,100,88.1,Alto
EST030,Sonia Valentina Quispe López,33,11/10/2025,11/14/2025,17,19,17,16,17,20,17,16,17.4,5,5,100,69.4,Bajo
EST031,Valeria Alejandra Paredes Flores,33,11/10/2025,11/14/2025,17,17,18,19,17,17,16,16,17.1,5,5,100,75,Bajo
EST001,Adriana Beatriz León Vargas,34,11/17/2025,11/21/2025,16,16,16,16,19,16,16,16,16.4,5,5,100,75.6,Bajo
EST002,Ariana Michelle León Cordero,34,11/17/2025,11/21/2025,16,17,16,19,16,16,18,19,17.1,5,5,100,82.5,Alto
EST003,Andrés Felipe Guerrero Soto,34,11/17/2025,11/21/2025,19,17,16,16,17,16,17,17,16.9,5,5,100,72.5,Medio
EST004,Camila Estefanía Salazar Vega,34,11/17/2025,11/21/2025,20,17,16,16,16,17,16,20,17.3,5,5,100,78.1,Alto
EST005,Carlos Andrés Herrera Medina,34,11/17/2025,11/21/2025,17,20,18,16,18,17,17,17,17.5,5,5,100,78.75,Alto
EST006,Carmen Rosa Méndez Fuentes,34,11/17/2025,11/21/2025,18,17,17,16,20,18,16,19,17.6,5,5,100,78.1,Alto
EST007,Dafne Isabel Castro Díaz,34,11/17/2025,11/21/2025,16,19,17,20,17,16,19,16,17.5,5,5,100,78.1,Alto
EST008,Daniela Estefanía Vásquez Ruiz,34,11/17/2025,11/21/2025,18,18,16,18,16,16,18,17,17.1,5,5,100,78.75,Bajo
EST009,Diana Sofia Campos Díaz,34,11/17/2025,11/21/2025,16,17,16,18,17,17,16,17,16.8,5,5,100,66.25,Bajo
EST010,Eduardo Enrique Prado Jiménez,34,11/17/2025,11/21/2025,17,16,16,19,17,19,16,17,17.1,5,5,100,73.1,Alto
EST011,Felipe Augusto Espinoza Torres,34,11/17/2025,11/21/2025,17,16,20,17,19,17,20,16,17.8,5,5,100,80.6,Alto
EST012,Gabriela Isabel Ríos Medina,34,11/17/2025,11/21/2025,20,16,17,19,18,20,16,17,17.9,5,5,100,85,Bajo
EST013,Gisela Emilia Contreras Mendizábal,34,11/17/2025,11/21/2025,17,16,17,17,17,17,19,16,17.0,5,5,100,76.25,Bajo
EST014,Hugo Francisco Mendoza Rojas,34,11/17/2025,11/21/2025,16,17,17,17,17,16,19,17,17.0,5,5,100,70,Bajo
EST015,Jorge Eduardo Salazar Peña,34,11/17/2025,11/21/2025,16,16,16,16,17,20,17,17,16.9,5,5,100,73.1,Bajo
EST016,José Antonio Díaz Romero,34,11/17/2025,11/21/2025,18,16,16,16,17,20,16,17,17.0,5,5,100,79.4,Bajo
EST017,Juan Carlos Morales Miranda,34,11/17/2025,11/21/2025,16,17,17,16,17,20,17,16,17.0,5,5,100,78.1,Bajo
EST018,Laura Valentina Paredes Silva,34,11/17/2025,11/21/2025,16,20,16,17,17,20,17,17,17.5,5,5,100,73.1,Alto
EST019,Luciana Andrea Vásquez Romero,34,11/17/2025,11/21/2025,17,17,17,20,17,17,17,16,17.3,5,5,100,66.25,Bajo
EST020,Luis Alberto García Pérez,34,11/17/2025,11/21/2025,16,17,16,17,17,17,16,18,16.8,5,5,100,73.1,Bajo
EST021,Magdalena Alejandra Torres Mendoza,34,11/17/2025,11/21/2025,19,20,16,16,16,17,18,18,17.5,5,5,100,85,Alto
EST022,María Fernanda Gutiérrez Rojas,34,11/17/2025,11/21/2025,17,16,19,20,20,16,17,16,17.6,5,5,100,75,Alto
EST023,Naomi Emilia Cervantes Herrera,34,11/17/2025,11/21/2025,16,16,16,17,19,16,16,16,16.5,5,5,100,81.25,Bajo
EST024,Natalia Eugenia Chávez Herrera,34,11/17/2025,11/21/2025,17,16,19,17,20,17,16,19,17.6,5,5,100,80.6,Alto
EST025,Pablo Daniel Cabrera Luna,34,11/17/2025,11/21/2025,16,18,17,17,16,19,19,17,17.4,5,5,100,78.1,Alto
EST026,Paula Renata Gómez Silva,34,11/17/2025,11/21/2025,17,16,17,17,16,17,17,17,16.8,5,5,100,66.9,Bajo
EST027,Renata Alejandra Olivos Díaz,34,11/17/2025,11/21/2025,19,16,17,17,16,18,17,17,17.1,5,5,100,73.1,Alto
EST028,Ricardo José Navarro Campos,34,11/17/2025,11/21/2025,17,16,17,17,17,17,16,20,17.1,5,5,100,70.6,Bajo
EST029,Sofía Camila Gutiérrez Salazar,34,11/17/2025,11/21/2025,16,16,16,17,17,18,16,17,16.6,5,5,100,70.6,Bajo
EST030,Sonia Valentina Quispe López,34,11/17/2025,11/21/2025,17,19,17,17,17,17,16,17,17.1,5,5,100,72.5,Bajo
EST031,Valeria Alejandra Paredes Flores,34,11/17/2025,11/21/2025,19,17,17,18,16,17,17,20,17.6,5,5,100,73.1,Alto
EST001,Adriana Beatriz León Vargas,35,11/24/2025,11/28/2025,17,16,17,17,16,18,16,17,16.8,5,5,100,73.1,Alto
EST002,Ariana Michelle León Cordero,35,11/24/2025,11/28/2025,17,20,17,16,20,17,17,17,17.6,5,5,100,78.1,Alto
EST003,Andrés Felipe Guerrero Soto,35,11/24/2025,11/28/2025,17,19,16,17,17,17,17,20,17.5,5,5,100,73.75,Alto
EST004,Camila Estefanía Salazar Vega,35,11/24/2025,11/28/2025,17,17,17,16,19,17,16,16,16.9,5,5,100,70.6,Bajo
EST005,Carlos Andrés Herrera Medina,35,11/24/2025,11/28/2025,18,17,16,17,16,18,16,16,16.8,5,5,100,71.25,Bajo
EST006,Carmen Rosa Méndez Fuentes,35,11/24/2025,11/28/2025,17,16,20,17,20,16,17,17,17.5,5,5,100,71.9,Bajo
EST007,Dafne Isabel Castro Díaz,35,11/24/2025,11/28/2025,18,16,17,17,20,17,19,19,17.9,5,5,100,85.6,Alto
EST008,Daniela Estefanía Vásquez Ruiz,35,11/24/2025,11/28/2025,16,17,17,16,17,20,16,17,17.0,5,5,100,71.25,Bajo
EST009,Diana Sofia Campos Díaz,35,11/24/2025,11/28/2025,16,18,17,17,17,19,17,19,17.5,5,5,100,83.75,Alto
EST010,Eduardo Enrique Prado Jiménez,35,11/24/2025,11/28/2025,18,16,16,17,16,17,16,17,16.6,5,5,100,70.6,Bajo
EST011,Felipe Augusto Espinoza Torres,35,11/24/2025,11/28/2025,17,16,17,16,19,16,17,18,17.0,5,5,100,71.9,Bajo
EST012,Gabriela Isabel Ríos Medina,35,11/24/2025,11/28/2025,16,16,17,17,17,19,17,16,16.9,5,5,100,66.9,Bajo
EST013,Gisela Emilia Contreras Mendizábal,35,11/24/2025,11/28/2025,17,17,20,18,17,16,16,17,17.3,5,5,100,72.5,Alto
EST014,Hugo Francisco Mendoza Rojas,35,11/24/2025,11/28/2025,17,17,17,19,17,16,16,17,17.0,5,5,100,72.5,Medio
EST015,Jorge Eduardo Salazar Peña,35,11/24/2025,11/28/2025,17,16,17,17,16,16,16,16,16.4,5,5,100,66.25,Bajo
EST016,José Antonio Díaz Romero,35,11/24/2025,11/28/2025,18,16,17,17,20,16,20,20,18.0,5,5,100,85.6,Alto
EST017,Juan Carlos Morales Miranda,35,11/24/2025,11/28/2025,18,17,20,17,17,16,19,16,17.5,5,5,100,78.75,Alto
EST018,Laura Valentina Paredes Silva,35,11/24/2025,11/28/2025,16,17,17,17,17,16,17,18,16.9,5,5,100,69.4,Bajo
EST019,Luciana Andrea Vásquez Romero,35,11/24/2025,11/28/2025,16,17,19,16,19,17,17,17,17.3,5,5,100,70.6,Medio
EST020,Luis Alberto García Pérez,35,11/24/2025,11/28/2025,16,16,16,17,17,19,17,18,17.0,5,5,100,80,Alto
EST021,Magdalena Alejandra Torres Mendoza,35,11/24/2025,11/28/2025,16,16,17,17,19,16,17,17,16.9,5,5,100,69.4,Bajo
EST022,María Fernanda Gutiérrez Rojas,35,11/24/2025,11/28/2025,17,19,17,16,19,19,16,16,17.4,4,5,80,76.9,Bajo
EST023,Naomi Emilia Cervantes Herrera,35,11/24/2025,11/28/2025,18,16,17,16,16,17,16,16,16.5,5,5,100,72.5,Medio
EST024,Natalia Eugenia Chávez Herrera,35,11/24/2025,11/28/2025,17,17,17,20,17,16,17,17,17.3,5,5,100,71.25,Bajo
EST025,Pablo Daniel Cabrera Luna,35,11/24/2025,11/28/2025,16,16,19,17,17,17,16,17,16.9,5,5,100,68.1,Bajo
EST026,Paula Renata Gómez Silva,35,11/24/2025,11/28/2025,17,17,16,16,17,17,18,17,16.9,5,5,100,71.25,Alto
EST027,Renata Alejandra Olivos Díaz,35,11/24/2025,11/28/2025,17,16,16,17,17,16,17,16,16.5,5,5,100,64.4,Bajo
EST028,Ricardo José Navarro Campos,35,11/24/2025,11/28/2025,17,18,20,16,19,16,17,17,17.5,5,5,100,78.1,Alto
EST029,Sofía Camila Gutiérrez Salazar,35,11/24/2025,11/28/2025,17,16,17,19,16,17,20,17,17.4,5,5,100,75,Alto
EST030,Sonia Valentina Quispe López,35,11/24/2025,11/28/2025,17,20,20,16,19,16,17,20,18.1,5,5,100,83.1,Alto
EST031,Valeria Alejandra Paredes Flores,35,11/24/2025,11/28/2025,16,19,17,17,20,18,19,17,17.9,5,5,100,80.6,Alto
EST001,Adriana Beatriz León Vargas,36,12/1/2025,12/5/2025,17,17,17,16,17,16,18,18,17.0,5,5,100,72.5,Alto
EST002,Ariana Michelle León Cordero,36,12/1/2025,12/5/2025,17,19,17,17,17,17,17,18,17.4,5,5,100,74.4,Bajo
EST003,Andrés Felipe Guerrero Soto,36,12/1/2025,12/5/2025,16,20,20,16,17,16,17,18,17.5,5,5,100,78.1,Medio
EST004,Camila Estefanía Salazar Vega,36,12/1/2025,12/5/2025,17,16,16,20,19,18,17,18,17.6,5,5,100,80,Alto
EST005,Carlos Andrés Herrera Medina,36,12/1/2025,12/5/2025,16,17,16,19,17,17,16,17,16.9,5,5,100,73.1,Alto
EST006,Carmen Rosa Méndez Fuentes,36,12/1/2025,12/5/2025,16,17,19,16,17,18,18,17,17.3,5,5,100,75,Bajo
EST007,Dafne Isabel Castro Díaz,36,12/1/2025,12/5/2025,18,16,18,17,20,20,17,16,17.8,5,5,100,79.4,Bajo
EST008,Daniela Estefanía Vásquez Ruiz,36,12/1/2025,12/5/2025,17,17,17,17,17,17,17,17,17.0,5,5,100,61.25,Medio
EST009,Diana Sofia Campos Díaz,36,12/1/2025,12/5/2025,17,17,16,16,16,16,20,17,16.9,5,5,100,66.9,Bajo
EST010,Eduardo Enrique Prado Jiménez,36,12/1/2025,12/5/2025,20,17,18,18,17,17,19,16,17.8,5,5,100,80,Alto
EST011,Felipe Augusto Espinoza Torres,36,12/1/2025,12/5/2025,17,18,18,17,17,17,17,16,17.1,5,5,100,65.6,Alto
EST012,Gabriela Isabel Ríos Medina,36,12/1/2025,12/5/2025,16,16,17,17,17,16,17,17,16.6,5,5,100,63.1,Bajo
EST013,Gisela Emilia Contreras Mendizábal,36,12/1/2025,12/5/2025,16,17,20,16,17,18,17,17,17.3,5,5,100,75.6,Medio
EST014,Hugo Francisco Mendoza Rojas,36,12/1/2025,12/5/2025,16,18,17,20,20,16,20,17,18.0,4,5,80,83.75,Alto
EST015,Jorge Eduardo Salazar Peña,36,12/1/2025,12/5/2025,17,16,16,18,17,17,16,17,16.8,5,5,100,65.6,Alto
EST016,José Antonio Díaz Romero,36,12/1/2025,12/5/2025,17,16,16,19,17,19,17,16,17.1,5,5,100,75,Bajo
EST017,Juan Carlos Morales Miranda,36,12/1/2025,12/5/2025,17,20,16,16,17,17,17,17,17.1,5,5,100,73.1,Bajo
EST018,Laura Valentina Paredes Silva,36,12/1/2025,12/5/2025,17,17,16,17,17,16,17,16,16.6,5,5,100,66.9,Bajo
EST019,Luciana Andrea Vásquez Romero,36,12/1/2025,12/5/2025,17,16,16,17,16,17,17,17,16.6,5,5,100,66.9,Bajo
EST020,Luis Alberto García Pérez,36,12/1/2025,12/5/2025,17,16,17,17,18,17,16,16,16.8,5,5,100,66.9,Bajo
EST021,Magdalena Alejandra Torres Mendoza,36,12/1/2025,12/5/2025,18,17,17,17,17,19,16,17,17.3,5,5,100,70,Alto
EST022,María Fernanda Gutiérrez Rojas,36,12/1/2025,12/5/2025,20,17,17,16,18,17,17,17,17.4,5,5,100,76.25,Medio
EST023,Naomi Emilia Cervantes Herrera,36,12/1/2025,12/5/2025,19,20,20,17,20,17,16,19,18.5,4,5,80,85.6,Alto
EST024,Natalia Eugenia Chávez Herrera,36,12/1/2025,12/5/2025,20,17,16,17,16,18,16,16,17.0,5,5,100,80.6,Bajo
EST025,Pablo Daniel Cabrera Luna,36,12/1/2025,12/5/2025,19,16,16,17,17,17,17,17,17.0,5,5,100,68.1,Alto
EST026,Paula Renata Gómez Silva,36,12/1/2025,12/5/2025,17,16,17,17,17,18,19,19,17.5,5,5,100,80,Alto
EST027,Renata Alejandra Olivos Díaz,36,12/1/2025,12/5/2025,17,18,16,17,20,19,20,17,18.0,5,5,100,76.25,Alto
EST028,Ricardo José Navarro Campos,36,12/1/2025,12/5/2025,18,17,18,16,17,18,17,16,17.1,5,5,100,77.5,Bajo
EST029,Sofía Camila Gutiérrez Salazar,36,12/1/2025,12/5/2025,19,17,16,17,17,20,17,17,17.5,5,5,100,73.1,Alto
EST030,Sonia Valentina Quispe López,36,12/1/2025,12/5/2025,17,17,17,16,16,16,17,19,16.9,5,5,100,68.1,Bajo
EST031,Valeria Alejandra Paredes Flores,36,12/1/2025,12/5/2025,16,17,20,16,17,18,16,17,17.1,4,5,80,73.75,Bajo
